Rowid_,FID_1,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
,332,1111,871513309.337281465530396,1.296226739883423,68.295082092285156,66.998855352401733,14.391302601482073,2.261955173607378,15988.737190246582031
,333,19567,15349145745.996929168701172,2.734049797058105,518.407409667968750,515.673359870910645,11.020090175843503,12.275488813570563,215630.104470729827881
,334,15631,12261588243.250267028808594,0.100664578378201,361.893157958984375,361.792493380606174,5.655469691080924,7.595453459524889,88400.646741285920143
,335,14563,11423805872.078155517578125,2.035437583923340,13959.861328125000000,13957.825890541076660,230.751266720055440,438.740908641014471,3360430.697244167327881
,336,7985,6263756773.229696273803711,0.096637986600399,316.619262695312500,316.522624708712101,7.154813926827930,11.813624310120497,57131.189205721020699
,337,4949,3882195650.684254169464111,0.098651282489300,1239.434570312500000,1239.335919030010700,10.820875657596270,32.427538813559494,53552.513629443943501
,338,7585,5949980604.251377105712891,0.649286508560181,88.846549987792969,88.197263479232788,7.431432608176629,6.945447301510620,56367.416333019733429
,339,31205,24478463382.421123504638672,4.600370883941650,2244.819824218750000,2240.219453334808350,40.641316373858999,60.795039286961320,1268212.277446269989014
,340,25239,19798491822.109493255615234,2.989737987518311,7638.125488281250000,7635.135750293731689,57.381205555026618,372.133246138205891,1448244.247003316879272
,341,50611,39701314220.404281616210938,1.063017845153809,235.786621093750000,234.723603248596191,3.366194982284290,6.187284630517621,170366.494248390197754
,342,6690,5247906426.162387847900391,0.092611409723759,15363.626953125000000,15363.534341715276241,22.660092020891216,438.878679250382675,151596.015619762241840
,343,714,560090461.626299738883972,1.711297750473022,9.606065750122070,7.894767999649048,1.980625045232746,0.553953295417528,1414.166282296180725
,344,14772,11587753920.369327545166016,0.000000000000000,36.998256683349609,36.998256683349609,3.823640479098207,2.207758894475469,56482.817157238721848
,345,54184,42504119849.803115844726563,0.246628209948540,7654.682617187500000,7654.435988977551460,9.828732921466205,59.030573557782816,532560.064616724848747
,346,2780,2180744374.399318218231201,1.711297750473022,924.201416015625000,922.490118265151978,11.840824124795928,56.124170784770236,32917.491066932678223
,347,36463,28603051123.641128540039063,0.080531664192677,465.371307373046875,465.290775708854198,3.898598997121751,5.562676533338844,142154.615232050418854
,348,52191,40940730087.868637084960938,0.000000000000000,12268.092773437500000,12268.092773437500000,21.045236106033695,270.248294163197215,1098371.917610004544258
,349,1066,836213490.327220559120178,0.540568709373474,4.594331264495850,4.053762555122375,1.560939738104088,0.894466091370126,1663.961760818958282
,350,29345,23019404196.671939849853516,0.000000000000000,636.449768066406250,636.449768066406250,17.910887839969753,17.097107742572653,525595.003663912415504
,351,65852,51656970698.900688171386719,0.000000000000000,1739.785766601562500,1739.785766601562500,16.548338435217016,26.273910726622002,1089741.182635910809040
,352,68807,53974992147.228019714355469,0.301993727684021,351.998840332031250,351.696846604347229,7.441707376271639,8.457286551747941,512041.559439122676849
,353,16281,12771474517.840036392211914,1.107310295104980,423.093170166015625,421.985859870910645,7.755764530577975,9.184509969550261,126271.602322340011597
,354,34867,27351084209.417636871337891,0.034225955605507,3659.861816406250000,3659.827590450644493,14.831297255270190,58.444353895993636,517122.841399505734444
,355,3142,2464711807.324697017669678,0.099657930433750,2883.828613281250000,2883.728955350816250,55.117929757957455,131.289415280558927,173180.535299502313137
,356,41455,32518977712.490554809570313,0.000000000000000,313.560058593750000,313.560058593750000,9.200927630290721,7.155878142225251,381424.454913701862097
,357,1994,1564174202.356921195983887,0.566223561763763,721.235168457031250,720.668944895267487,6.832443278525753,17.183685889716497,13623.891897380352020
,358,5405,4239900483.319538116455078,4.630570411682129,2467.357177734375000,2462.726607322692871,107.570307395328101,92.649245470381103,581417.511471748352051
,359,24,18826570.138699151575565,2.049530506134033,204.953079223632813,202.903548717498779,103.288899183273315,80.073323323692890,2478.933580398559570
,360,23331,18301779496.082912445068359,0.636200070381165,9844.995117187500000,9844.358917117118835,52.699466261106586,342.032907452409404,1229531.247337877750397
,361,6913,5422836640.367800712585449,0.735858023166656,70.871887207031250,70.136029183864594,5.107498259986169,3.379650106277000,35308.135471284389496
,362,12756,10006322028.718599319458008,0.000000000000000,8778.252929687500000,8778.252929687500000,36.879444812633878,324.631908153079507,470434.198029957711697
,363,79731,62544219322.025917053222656,1.038858294487000,21873.332031250000000,21872.293172955513000,20.527251969150079,111.995223440991452,1636658.326752305030823
,364,1303,1022125870.446874737739563,0.000000000000000,35315.847656250000000,35315.847656250000000,149.711339802167458,985.429307242468440,195073.875762224197388
,365,13376,10492675090.634992599487305,0.981479585170746,97.592285156250000,96.610805571079254,2.866877162334416,2.087806226180087,38347.348923385143280
,366,21,16473248.871361756697297,22.883068084716797,337.148986816406250,314.265918731689453,96.930782408941354,63.061433713608814,2035.546430587768555
,367,11966,9386614094.986417770385742,2.790421962738037,339.664428710937500,336.874006748199463,18.217071665223976,14.988866065375566,217985.479546070098877
,368,44690,35056642479.102706909179688,0.000000000000000,12980.896484375000000,12980.896484375000000,17.341723010085673,219.174323212844826,775001.601320728659630
,369,21836,17129041064.526443481445313,0.000000000000000,81.638969421386719,81.638969421386719,12.760199550738520,7.134485037645623,278631.717389926314354
,370,19995,15684886246.803730010986328,0.410711467266083,176.400573730468750,175.989862263202667,3.487816520798770,4.715244357749717,69738.891333371400833
,371,9069,7114090191.160941123962402,0.000000000000000,6465.216796875000000,6465.216796875000000,15.174639206197064,153.542389132212378,137618.802961001172662
,372,92469,72536421423.140487670898438,0.153010144829750,33181.417968750000000,33181.264958605170250,21.823191691471330,222.487559489310200,2017968.712518662214279
,373,46781,36696907402.436874389648438,0.000000000000000,10787.619140625000000,10787.619140625000000,14.742622850822375,180.003009099683311,689674.639584321528673
,374,12025,9432896079.910720825195313,0.000000000000000,1367.168945312500000,1367.168945312500000,21.909487961790294,25.003512254268564,263461.592740528285503
,375,32989,25877905096.064430236816406,0.000000000000000,10266.214843750000000,10266.214843750000000,14.353111337676127,77.358727189249322,473494.789918597787619
,376,49936,39171816935.253364562988281,0.000000000000000,59787.109375000000000,59787.109375000000000,150.709869603941883,1699.264473200898919,7525848.048542441800237
,377,105027,82387424248.214813232421875,0.191262677311897,3150.028076171875000,3149.836813494563103,13.316825007423185,40.952077213823358,1398626.180054634809494
,378,11360,8911243198.984264373779297,0.000000000000000,893.145324707031250,893.145324707031250,24.883627979242256,42.524035062281619,282678.013844192028046
,379,1190,933484102.710499525070190,0.000000000000000,329.418762207031250,329.418762207031250,64.467644977306620,34.070579299540015,76716.497522994875908
,380,6250,4902752640.286236763000488,0.000000000000000,8422.429687500000000,8422.429687500000000,54.153385247106549,160.579784339874010,338458.657794415950775
,381,59303,46519670372.303153991699219,0.748944461345673,4298.466308593750000,4297.717364132404327,16.060773633928413,49.582721966168165,952452.058812856674194
,382,4012,3147174974.852541446685791,0.000000000000000,150.894180297851563,150.894180297851563,11.090464484267372,7.655279170234904,44494.943510880693793
,383,19185,15049489504.622632980346680,0.382525354623795,716.418640136718750,716.036114782094955,32.461621169763397,33.381466249761232,622776.202141910791397
,384,14478,11357128436.170263290405273,0.000000000000000,36.440570831298828,36.440570831298828,9.509302001387304,2.369980423674072,137675.674376085400581
,385,12014,9424267235.263816833496094,0.000000000000000,11420.572265625000000,11420.572265625000000,61.935207322351502,277.145894368764402,744089.580770730972290
,386,67874,53243109233.086090087890625,0.000000000000000,2154.122314453125000,2154.122314453125000,12.815435434486309,49.279153683672270,869834.864680323749781
,387,275145,215834860033.849060058593750,0.000000000000000,1802.937255859375000,1802.937255859375000,0.496134159537906,13.099507058413833,136508.833326057065278
,388,63075,49478579645.768707275390625,0.000000000000000,1131.188476562500000,1131.188476562500000,0.211584736647419,7.523855061963922,13345.707264035940170
,389,38417,30135847709.100219726562500,0.000000000000000,832.967895507812500,832.967895507812500,0.639423598885408,8.770983907849050,24564.736398380715400
,390,77271,60614495882.809249877929688,0.000000000000000,1906.416137695312500,1906.416137695312500,1.510094528172317,19.012500937069213,116686.514286403078586
,391,309948,243135740056.230194091796875,0.000000000000000,10199.625000000000000,10199.625000000000000,2.404384226256153,83.435116976946603,745234.082159642130136
,392,2602,2041113979.203966140747070,0.000000000000000,97.337829589843750,97.337829589843750,2.851396532387091,8.834767950792779,7419.333777271211147
,393,111145,87186630752.738204956054688,0.000000000000000,183.323486328125000,183.323486328125000,0.522549931878756,3.093920715951219,58078.812178664375097
,394,10785,8460189956.077930450439453,0.083747148513794,2177.221679687500000,2177.137932538986206,14.016023787807743,76.752682836382007,151162.816551506519318
,395,8343,6544586444.465291976928711,0.032513599842787,149.498504638671875,149.465991038829088,5.493074586661628,13.263441042645022,45828.721276517957449
,396,3512,2754954763.629642486572266,0.000000000000000,69.916061401367188,69.916061401367188,0.475303156884251,2.166654341655106,1669.264686977490783
,397,7104,5572664761.054948806762695,0.000000000000000,68.750495910644531,68.750495910644531,1.312311438296469,4.296211212648340,9322.660457658115774
,398,58675,46027041787.007194519042969,0.000000000000000,201.067047119140625,201.067047119140625,0.344158394818139,2.487473087900735,20193.493815954308957
,399,9835,7714971554.754423141479492,0.000000000000000,3471.994140625000000,3471.994140625000000,8.272088129734872,71.322156661828330,81355.986755942460150
,400,60078,47127611699.698646545410156,0.000000000000000,576.538757324218750,576.538757324218750,1.143087584831447,11.382769485393865,68674.415921503677964
,401,221449,173713547110.199523925781250,0.000000000000000,4878.734375000000000,4878.734375000000000,30.051517360748910,197.148057611002002,6654878.468020485714078
,402,280,219643318.284823417663574,0.687510848045349,15.045753479003906,14.358242630958557,3.148705995934350,1.964623842647908,881.637678861618042
,403,45910,36013659794.486579895019531,0.000000000000000,5683.913574218750000,5683.913574218750000,65.685691265639122,267.555485660580587,3015630.086005492135882
,404,8323,6528897636.016376495361328,0.208475634455681,564.489746093750000,564.281270459294319,1.578950550745102,8.552088433578529,13141.605433851480484
,405,37736,29601643781.414630889892578,0.000000000000000,2371.395996093750000,2371.395996093750000,21.469866835391979,80.371432685041952,810186.894900351762772
,406,42287,33171632143.965457916259766,0.087745383381844,4205.586425781250000,4205.498680397868156,8.730926380168929,117.125439493510143,369204.683838203549385
,407,18315,14367026337.094789505004883,0.000000000000000,2371.395996093750000,2371.395996093750000,20.511618854058689,98.788257357038887,375670.299312084913254
,408,19163,15032231815.328826904296875,0.000000000000000,1431.783569335937500,1431.783569335937500,47.542257669928404,67.224520776109472,911052.283728837966919
,409,17981,14105023235.997892379760742,0.000000000000000,5917.960937500000000,5917.960937500000000,572.325325287944452,1074.213606188059885,10290981.674002528190613
,410,14673,11510094318.547193527221680,0.000000000000000,969.225097656250000,969.225097656250000,82.998146927342304,68.415909309231182,1217831.809864893555641
,411,2938,2304685961.145754337310791,0.039227344095707,1505.673583984375000,1505.634356640279293,21.053620631647423,81.171969576789976,61855.537415780127048
,412,7374,5784463675.115314483642578,1.050717115402222,1277.244384765625000,1276.193667650222778,7.676252245886849,38.871435520734295,56604.684061169624329
,413,9514,7463166179.149321556091309,0.000000000000000,3970.091064453125000,3970.091064453125000,34.223907203528469,116.334964655948809,325606.253134369850159
,414,66770,52377087006.705924987792969,0.000000000000000,161.748794555664063,161.748794555664063,0.320313405014339,0.749469048209498,21387.326052807387896
,415,84915,66610758471.984931945800781,0.000000000000000,5100.483886718750000,5100.483886718750000,44.485010121749383,164.020211194106452,3777444.634488348849118
,416,87585,68705214399.915214538574219,0.000000000000000,3816.626708984375000,3816.626708984375000,21.726178277231863,161.048958074614944,1902887.324411352630705
,417,113338,88906908599.161849975585938,0.000000000000000,4510.227539062500000,4510.227539062500000,17.571467300219979,139.326232330706006,1991514.960872332099825
,418,16415,12876589534.447772979736328,0.000000000000000,2905.094726562500000,2905.094726562500000,49.152853635637960,163.557047309753585,806844.092428997159004
,419,35913,28171608891.295940399169922,0.012387583032250,1155.245239257812500,1155.232851674780250,5.028261527651396,40.633848453127193,180579.956242544576526
,420,34461,27032601397.904644012451172,0.000000000000000,2209.325439453125000,2209.325439453125000,39.962275984035919,161.462940816835840,1377139.992685861885548
,421,26845,21058303140.557445526123047,0.000000000000000,2183.412841796875000,2183.412841796875000,41.335193263193183,83.147228285922054,1109643.263150420971215
,422,29192,22899384812.037734985351563,0.000000000000000,1829.645996093750000,1829.645996093750000,33.378018042207927,78.714881153933035,974371.102688133716583
,423,33081,25950073614.929443359375000,0.052647225558758,2170.407714843750000,2170.355067618191242,11.085339833959400,73.481457783827594,366714.127047210931778
,424,23862,18718317360.401630401611328,0.000000000000000,2497.195068359375000,2497.195068359375000,50.030912371396184,147.856713966493714,1193837.631006255745888
,425,364096,285611620050.825256347656250,0.000000000000000,2735.618164062500000,2735.618164062500000,2.302738843054207,39.614796783194357,838418.001800664467737
,426,18888,14816510699.156230926513672,0.097036063671112,1891.377563476562500,1891.280527412891388,60.841135609344320,152.216752834162435,1149167.369389295578003
,427,111581,87528646776.924575805664063,0.000000000000000,5151.004394531250000,5151.004394531250000,86.655544865656850,282.017641425100692,9669112.351654857397079
,428,10,7844404.224457979202271,24.115005493164063,1877.119995117187500,1853.004989624023438,599.497148895263649,571.389933194118385,5994.971488952636719
,430,7,5491082.957120585255325,64.117149353027344,583.923461914062500,519.806312561035156,421.891637529645664,194.610567990112997,2953.241462707519531
,431,120786,94749420865.538146972656250,0.000000000000000,3549.884033203125000,3549.884033203125000,0.314976878191366,17.680035034724700,38044.797209222335368
,432,154420,121133290034.080123901367188,0.000000000000000,6.701088428497314,6.701088428497314,0.005119409752888,0.063395865338575,790.539254040922970
,433,22485,17638142898.693767547607422,0.000000000000000,5026.230468750000000,5026.230468750000000,47.163102544465779,284.912641905331554,1060462.360712313093245
,434,183185,143697718785.733489990234375,0.000000000000000,11260.998046875000000,11260.998046875000000,1.584451300772502,64.360791856226442,290247.711532010696828
,435,3176,2491382781.687854290008545,0.083919011056423,1557.992797851562500,1557.908878840506077,5.758775442275653,72.253499979136137,18289.870804667472839
,436,19521,15313061486.564422607421875,0.000000000000000,128.938964843750000,128.938964843750000,0.207144913019207,1.938684207156132,4043.675847047939897
,437,69529,54541358132.233886718750000,0.052837893366814,241.400802612304688,241.347964718937874,0.386176611923666,2.857937087506486,26850.473650440573692
,438,127008,99630209173.995910644531250,0.000000000000000,1061.133056640625000,1061.133056640625000,0.167511253066630,10.021782117106033,21275.269229486584663
,439,17375,13629652339.995738983154297,0.000000000000000,7024.020507812500000,7024.020507812500000,11.896799038432111,203.112508915988855,206706.883292757906020
,440,306302,240275670275.992797851562500,0.000000000000000,4073.283691406250000,4073.283691406250000,0.613953823034584,23.822651300754870,188055.283903139177710
,441,1250,980550528.057247400283813,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
,442,244502,191797252168.842498779296875,0.000000000000000,4940.964843750000000,4940.964843750000000,1.914666417598901,60.112846038171675,468139.768435766454786
,443,87557,68683250068.086730957031250,0.000000000000000,1028.681274414062500,1028.681274414062500,0.835211870697957,21.036227082526889,73128.645762701053172
,444,1883,1477101315.465437412261963,0.000000000000000,0.497309356927872,0.497309356927872,0.000790101399351,0.014747707474133,1.487760934978724
,445,269471,211383945076.891632080078125,0.000000000000000,18.416597366333008,18.416597366333008,0.001872071545884,0.051039033642723,504.468991540838033
,446,44190,34664422267.879814147949219,0.000000000000000,30003.246093750000000,30003.246093750000000,75.572700925373695,527.947645513509656,3339557.653892263304442
,447,396454,310994543240.326354980468750,0.000000000000000,48.863655090332031,48.863655090332031,0.075758888999493,0.223778017492013,30034.914579404983670
,448,37022,29041553319.788330078125000,0.000000000000000,9752.743164062500000,9752.743164062500000,16.637620163684872,160.852035034570463,615957.973699941299856
,449,18018,14134047531.628387451171875,0.097484484314919,580.316528320312500,580.219043835997581,1.253870361950920,8.995062673394337,22592.236181631684303
,450,3395,2663175234.203484058380127,0.000000000000000,68.863922119140625,68.863922119140625,0.312893249570160,1.998988941696858,1062.272582290694118
,451,4471,3507233128.755162715911865,2.934642553329468,4196.134277343750000,4193.199634790420532,40.427208588817088,267.392486735235082,180750.049600601196289
,452,43168,33862724156.140205383300781,0.000000000000000,18387.884765625000000,18387.884765625000000,34.631235963809928,266.833400512362232,1494961.194085747003555
,453,582,456544325.863454401493073,0.000000000000000,1198.346191406250000,1198.346191406250000,214.054115317051412,302.382831502910165,124579.495114523917437
,454,17252,13533166168.034906387329102,0.664848327636719,2926.142333984375000,2925.477485656738281,13.520971896731050,102.232924045195887,233263.807162404060364
,455,2764,2168193327.640185356140137,0.910751104354858,22.667587280273438,21.756836175918579,4.134389020211445,4.162373259406616,11427.451251864433289
,456,654,513024036.279551863670349,0.103603713214397,412.539916992187500,412.436313278973103,2.031322626847011,18.989912142147698,1328.484997957944870
,457,11337,8893201069.268011093139648,0.103603713214397,87.606170654296875,87.502566941082478,0.293505096890061,1.219563038995980,3327.467283442616463
,458,13821,10841751078.623373031616211,0.000000000000000,16948.664062500000000,16948.664062500000000,151.747813109529631,628.070860747604570,2097306.524986809119582
,459,30788,24151351726.261226654052734,0.000000000000000,18503.730468750000000,18503.730468750000000,134.150782110147020,621.657433466763678,4130234.279607206583023
,460,15294,11997231820.886034011840820,0.000000000000000,1315.448608398437500,1315.448608398437500,4.588349289060827,23.230492145270983,70174.214026896283031
,461,40722,31943982882.837783813476563,0.000000000000000,5785.296386718750000,5785.296386718750000,15.184153444119108,99.010254358989528,618329.096551418304443
,462,63793,50041807869.084785461425781,0.000000000000000,3495.931640625000000,3495.931640625000000,12.692948191145414,57.461440998147054,809721.243957739323378
,463,48013,37663338002.890098571777344,0.000000000000000,195.134658813476563,195.134658813476563,4.187771438405694,6.257291352363609,201067.470072172582150
,464,16155,12672635024.611865997314453,0.000000000000000,1579.878662109375000,1579.878662109375000,24.517420765632323,37.398981523643627,396078.932468790211715
,465,36604,28713657223.205986022949219,0.000000000000000,1795.342163085937500,1795.342163085937500,11.787021198718042,22.277704182426206,431452.123957875184715
,466,10978,8611586957.609970092773438,0.000000000000000,5811.033691406250000,5811.033691406250000,20.326770846661208,88.526761088225655,223147.290354646742344
,467,87572,68695016674.423416137695313,0.319569826126099,2332.529296875000000,2332.209727048873901,5.115539089727697,21.028689987276945,447977.989165633916855
,468,47,36868699.854952506721020,0.319569826126099,13.208885192871094,12.889315366744995,4.898373613966272,4.786421536811196,230.223559856414795
,469,9650,7569850076.601949691772461,0.068174898624420,1452.995483398437500,1452.927308499813080,30.659366470544448,79.577367285600374,295862.886440753936768
,470,49926,39163972531.028907775878906,0.003195698140189,336.293975830078125,336.290780131937936,6.168640385548006,10.257558438234321,307975.539888869738206
,471,70218,55081837583.299041748046875,0.000000000000000,6552.565917968750000,6552.565917968750000,35.061256264617406,287.473929688391706,2461931.292388904839754
,472,3350,2627875415.193423271179199,0.000000000000000,150.590866088867188,150.590866088867188,10.429086126146922,7.806715147789371,34937.438522592186928
,473,44869,35197057314.720504760742188,0.000000000000000,31162.857421875000000,31162.857421875000000,69.225358796564478,747.108785505844594,3106072.623843051493168
,474,14315,11229264647.311597824096680,0.000000000000000,29.558076858520508,29.558076858520508,4.239528440142104,2.453908949148586,60688.849620634224266
,475,57034,44739775053.773643493652344,0.000000000000000,4928.184082031250000,4928.184082031250000,9.579591693313915,53.225362592670734,546362.432636465877295
,476,16668,13075052961.326560974121094,0.000000000000000,17418.765625000000000,17418.765625000000000,21.235527964719203,217.042584184653464,353953.780115939676762
,477,470,368686998.549525022506714,0.000000000000000,11.740995407104492,11.740995407104492,3.629894943353522,2.481064652946181,1706.050623376155272
,478,27198,21335210609.680812835693359,0.000000000000000,5949.541992187500000,5949.541992187500000,13.633776822057889,55.390396258240251,370811.462006330490112
,479,16097,12627137480.110010147094727,0.000000000000000,1143.101196289062500,1143.101196289062500,5.692144972022435,22.524876948217223,91626.457614645129070
,480,23867,18722239562.513858795166016,0.025565585121512,70.287254333496094,70.261688748374581,4.159269765093636,4.890297524530759,99269.291483489796519
,481,29122,22844473982.466526031494141,0.000000000000000,575.849914550781250,575.849914550781250,4.232454697103436,7.310070925413850,123257.545689046266489
,482,7337,5755439379.484819412231445,0.000000000000000,32.662166595458984,32.662166595458984,2.960939272143177,3.660726298470347,21724.411439714487642
,483,3402,2668666317.160604476928711,2.343512058258057,1888.018676757812500,1885.675164699554443,44.296146619537168,72.246705621140109,150695.490799665451050
,484,9138,7168216580.309701919555664,0.000000000000000,2829.091796875000000,2829.091796875000000,49.963857782959387,128.754677213103832,456569.732420682907104
,485,47211,37034216784.088569641113281,0.456245005130768,30.039562225341797,29.583317220211029,5.732309635110833,1.147718650697095,270628.070183217525482
,486,16843,13212330035.254573822021484,0.000000000000000,1548.338012695312500,1548.338012695312500,25.178384394126972,48.813383892004758,424079.528350280597806
,487,18897,14823570662.958244323730469,0.000000000000000,1221.402221679687500,1221.402221679687500,6.672673732568101,23.897207240776282,126093.515524339396507
,488,1516,1189211680.427829742431641,0.213046535849571,110.612083435058594,110.399036899209023,0.939232642209467,3.210030481293471,1423.876685589551926
,489,298,233763245.888847798109055,0.000000000000000,38.561420440673828,38.561420440673828,16.230803129907024,10.102935958320298,4836.779332712292671
,490,19571,15352283507.686712265014648,0.106523267924786,89.974876403808594,89.868353135883808,3.789792317244380,4.551693021387248,74170.025440789759159
,491,16862,13227234403.281044006347656,0.000000000000000,8104.519531250000000,8104.519531250000000,11.860578097627181,162.379570669091692,199993.067882189527154
,492,23189,18190388956.095607757568359,0.000000000000000,1314.168090820312500,1314.168090820312500,12.542584625220051,25.815147539764666,290849.994874227792025
,493,74326,58304318838.706375122070313,0.000000000000000,11250.820312500000000,11250.820312500000000,20.335281353250135,103.072731728547211,1511440.121861669467762
,494,23386,18344923719.317432403564453,0.000000000000000,88.377037048339844,88.377037048339844,1.928498739722177,1.891592667126010,45099.871527142822742
,495,7572,5939782878.759581565856934,0.000000000000000,108.825233459472656,108.825233459472656,13.183676008921760,11.106121027180206,99826.794739555567503
,496,9398,7372171090.145608901977539,0.000000000000000,154.957275390625000,154.957275390625000,12.909844032037471,13.170333291787079,121326.714213088154793
,497,3645,2859285339.814933300018311,0.000000000000000,7337.124511718750000,7337.124511718750000,96.195471112522071,219.825455320282714,350632.492205142974854
,498,165,129432669.703556656837463,7.101512432098389,256.973693847656250,249.872181415557861,31.321656328259092,31.795713577045902,5168.073294162750244
,499,243,190619022.654328912496567,24.864294052124023,357.965209960937500,333.100915908813477,117.536756853017295,61.742996737624992,28561.431915283203125
,500,5326,4177929689.946320056915283,5.406151294708252,12138.412109375000000,12133.005958080291748,74.107503070627175,365.890205472850141,394696.561354160308838
,501,10111,7931477111.349463462829590,3.482741117477417,3402.666992187500000,3399.184251070022583,21.759698699341484,70.048723523396333,220012.313549041748047
,502,6814,5345177038.545667648315430,4.100872993469238,4853.612304687500000,4849.511431694030762,37.175932364132109,135.262051499260792,253316.803129196166992
,503,3226,2530604802.810143947601318,13.820941925048828,879.239135742187500,865.418193817138672,37.217950229384627,38.518476528299807,120065.107439994812012
,504,23826,18690077505.193580627441406,3.696786880493164,7723.844238281250000,7720.147451400756836,76.649348699725323,340.434465326264103,1826247.382119655609131
,505,1618,1269224603.517301082611084,2.267482757568359,363.011260986328125,360.743778228759766,43.061387180839979,25.794939754967515,69673.324458599090576
,506,10411,8166809238.083202362060547,0.000000000000000,6993.455078125000000,6993.455078125000000,39.327919282012701,89.009857002165802,409442.967645034193993
,507,3513,2755739204.052088260650635,3.950841188430786,532.324951171875000,528.374109983444214,11.787038553823205,19.456223680846715,41407.866439580917358
,508,19794,15527213721.892124176025391,3.872824192047119,23805.367187500000000,23801.494363307952881,114.012051713193216,939.277793292894899,2256754.551610946655273
,509,2438,1912465749.922855377197266,9.307981491088867,1594.519409179687500,1585.211427688598633,18.279207539030331,55.794635964344515,44564.707980155944824
,510,1806,1416699402.937111139297485,0.000000000000000,427.205963134765625,427.205963134765625,36.826415985962946,32.334230327724399,66508.507270649075508
,511,5561,4362273189.221082687377930,0.000000000000000,1312.151000976562500,1312.151000976562500,42.074359720481723,77.573633364629160,233975.514405598863959
,512,552,433011113.190080463886261,3.331686496734619,132.300659179687500,128.968972682952881,25.566726878069449,22.102425905325958,14112.833236694335938
,513,605,474586455.579707741737366,1.481444120407104,838.192443847656250,836.710999727249146,68.602515784570997,86.176410009447807,41504.522049665451050
,514,397,311422847.710981786251068,9.376228332519531,681.622619628906250,672.246391296386719,52.702508121653828,53.201168018680896,20922.895724296569824
,515,14544,11408901504.051685333251953,1.061031341552734,622.894104003906250,621.833072662353516,14.907666348183181,32.259004868861545,216817.099367976188660
,516,82729,64895971708.518417358398438,0.010418030433357,19041.687500000000000,19041.677081969566643,28.471806068577308,124.808516125131945,2355444.044247332029045
,517,10658,8360566022.427314758300781,4.271392822265625,5737.001464843750000,5732.730072021484375,86.635552807627349,333.191778113162968,923361.721823692321777
,518,2018,1583000772.495620250701904,4.271392822265625,1327.490600585937500,1323.219207763671875,92.083559576654579,113.291302145648714,185824.623225688934326
,519,19867,15584477872.730667114257813,5.925776481628418,4721.186523437500000,4715.260746955871582,17.503507269546670,64.694494514487744,347742.178924083709717
,520,15981,12536142391.106296539306641,4.122415065765381,1406.434204101562500,1402.311789035797119,14.349378910778416,49.707038388018638,229317.424373149871826
,521,10019,7859308592.484449386596680,5.564255237579346,7949.166015625000000,7943.601760387420654,75.590081714158387,376.183952406115964,757337.028694152832031
,522,3189,2501580507.179649829864502,4.669361591339111,4321.503417968750000,4316.834056377410889,57.501323052056719,277.791433456751008,183371.719213008880615
,523,60,47066425.346747875213623,11.212386131286621,513.861083984375000,502.648697853088379,109.848119322458899,94.221198930154983,6590.887159347534180
,524,80436,63097249819.850204467773438,0.000000000000000,6483.188964843750000,6483.188964843750000,18.137700261002216,122.516637024917685,1458924.058193974196911
,525,95,74521840.132350802421570,19.589170455932617,613.054199218750000,593.465028762817383,109.972975178768763,95.190618091818521,10447.432641983032227
,526,2066,1620653912.773018598556519,4.344318866729736,1652.195556640625000,1647.851237773895264,58.867812788382622,92.087540698992612,121620.901220798492432
,527,40845,32040469054.798618316650391,0.000000000000000,21910.890625000000000,21910.890625000000000,92.399705967628179,692.895718980627976,3774065.990247773006558
,528,3133,2457651843.522685050964355,1.403606414794922,1995.782226562500000,1994.378620147705078,23.965020838272370,118.891858993127300,75082.410286307334900
,529,9254,7259211669.313414573669434,5.313195705413818,5496.865722656250000,5491.552526950836182,52.752175690160605,211.330448434034793,488168.633836746215820
,530,7442,5837805623.841628074645996,4.015109062194824,3031.334472656250000,3027.319363594055176,19.760790671945998,126.046618833059171,147059.804180622100830
,531,269,211014473.637919634580612,2.868172883987427,18.090780258178711,15.222607374191284,4.891454333266361,1.037426059841839,1315.801215648651123
,532,26732,20969661372.821071624755859,0.084982894361019,12796.719726562500000,12796.634743668138981,72.581524915999623,518.208260046728469,1940249.324054501950741
,533,9135,7165863259.042364120483398,2.647217273712158,1064.270507812500000,1061.623290538787842,13.427655286037275,25.363798449707868,122661.631037950515747
,534,11101,8708073129.570802688598633,0.212457224726677,623.795715332031250,623.583258107304573,17.809141356082890,29.292059878483691,197699.278193876147270
,535,8317,6524190993.481701850891113,0.021245723590255,7395.959472656250000,7395.938226932659745,30.037363331303137,169.057773796655454,249820.750826448202133
,536,1457,1142929695.503527641296387,10.835318565368652,317.017547607421875,306.182229042053223,57.272156208774042,52.114368875120533,83445.531596183776855
,537,9829,7710264912.219747543334961,1.912115216255188,3439.139892578125000,3437.227777361869812,12.995758306605367,80.685638985300812,127735.308395624160767
,538,8952,7022310661.734783172607422,4.346875190734863,1796.955810546875000,1792.608935356140137,38.685820116966937,72.864650780433223,346315.461687088012695
,539,13156,10320098197.696918487548828,0.000000000000000,8149.443359375000000,8149.443359375000000,12.179284165164541,106.975181021196008,160230.662476904690266
