Rowid_,OBJECTID,IN_FID,NEAR_FID,NEAR_DIST
,0,555,54,1499580.185435715364292
,0,556,54,1682368.072884692577645
,0,557,54,1599354.823210693197325
,0,558,54,822676.175433417898603
,0,559,54,927257.404310282203369
,0,560,54,768987.582521340576932
,0,561,54,1738625.296763715567067
,0,562,54,1123705.430783342570066
,0,563,54,917419.211450266768225
,0,564,54,1195647.215024426812306
,0,565,54,1347768.913635999895632
,0,566,54,703748.473002352518961
,0,567,54,1483490.331693950807676
,0,568,54,617410.707777243922465
,0,569,54,1223902.784447740763426
,0,570,54,666497.695714346016757
,0,571,54,352641.534118060139008
,0,572,54,890553.453591882134788
,0,573,54,110228.837180486720172
,0,574,54,398516.444514759059530
,0,575,54,56849.319268981940695
,0,576,54,568322.852831819676794
,0,577,54,489706.480237290845253
,0,578,54,701956.638282747589983
,0,579,54,986057.035432625911199
,0,580,54,1256186.390607970533893
,0,581,54,1097996.901012339163572
,0,582,54,1398786.078734039794654
,0,583,54,1499094.004699494689703
,0,584,54,251868.473043838137528
,0,585,54,1001674.383457633084618
,0,586,54,1321945.122992409858853
,0,587,54,935304.124745858833194
,0,588,54,1502732.669958143960685
,0,589,54,1584407.582234296016395
,0,590,54,483885.619053937320132
,0,591,54,786525.216254759812728
,0,592,54,675246.515187286771834
,0,593,54,553587.817238974268548
,0,594,54,1550176.293017247458920
,0,595,54,200205.875117789255455
,0,596,54,1216739.798052203375846
,0,597,54,715228.347197673516348
,0,598,54,744897.685927351238206
,0,599,54,1643550.598101247102022
,0,600,54,869971.254535626620054
,0,601,54,1130570.918388134101406
,0,602,54,1603489.159757664892823
,0,603,54,756970.965408231830224
,0,604,54,1537819.697604525601491
,0,605,54,1029639.095325922244228
,0,606,54,819174.307121220277622
,0,607,54,1648558.282376265153289
,0,608,54,1700572.697525027906522
,0,609,54,1683873.451896845130250
,0,610,54,799899.898332985932939
,0,611,54,1693288.694085770519450
,0,612,54,1266897.954841099679470
,0,613,54,1195938.997083886060864
,0,614,54,1127281.832516980124637
,0,615,54,787627.551408881670795
,0,616,54,607075.351381417596713
,0,617,54,1616464.301815481623635
,0,618,54,1095999.772484983550385
,0,619,54,945041.330899646622129
,0,620,54,533547.484588010003790
,0,621,54,1047446.852200908237137
,0,622,54,462024.205301278503612
,0,623,54,1642399.186923493631184
,0,624,54,925217.140287870308384
,0,625,54,1081294.190948524046689
,0,626,54,1597375.705958307487890
,0,627,54,333444.595965750399046
,0,628,54,1135222.906290009152144
,0,629,54,1400290.266889513703063
,0,630,54,750891.805442274897359
,0,631,54,1349911.314810275100172
,0,632,54,22961.423687876300392
,0,633,54,42386.892024978667905
,0,634,54,29315.640867938152951
,0,635,54,118622.159795141022187
,0,636,54,198043.807186406163964
,0,637,54,89008.299617086842773
,0,638,54,233412.103225527709583
,0,639,54,220892.181855236151023
,0,640,54,14802.222149667430131
,0,641,54,70196.250007333554095
,0,642,54,161029.295455890998710
,0,643,54,90464.531245427249814
,0,644,54,31402.554163553588296
,0,645,54,147744.813188986736350
,0,646,54,60333.112485406381893
,0,647,54,1150.274255238223077
,0,648,54,79641.333649256179342
,0,649,54,8833.706343673331503
,0,650,54,71221.965113913436653
,0,651,54,626933.542926470167004
,0,652,54,236447.492580710502807
,0,653,54,174703.651451097452082
,0,654,54,480405.387539161136374
,0,655,54,282466.315362965804525
,0,656,54,16255.020274857621189
,0,657,54,321168.627181110903621
,0,658,54,53984.692724057873420
,0,659,54,279893.735845920804422
,0,660,54,424011.598657614551485
,0,661,54,143434.276406587363454
,0,662,54,562220.092879478936084
,0,663,54,54513.858754655804660
,0,664,54,261138.533245394617552
,0,665,54,496640.814004889049102
,0,666,54,376720.233702983241528
,0,667,54,176821.144724128680537
,0,668,54,321548.302389971679077
,0,669,54,380585.535006400488783
,0,670,54,388021.525780028721783
,0,671,54,503035.533579793467652
,0,672,54,474657.426579007238615
,0,673,54,9683.166749820058612
,0,674,54,602889.515459869755432
,0,675,54,343356.146953346324153
,0,676,54,243996.809181740711210
,0,677,54,469848.683355239976663
,0,678,54,303297.597216565918643
,0,679,54,1314822.840855751652271
,0,680,54,1235780.938089630566537
,0,681,54,817851.034261666820385
,0,682,54,1166835.015958748757839
,0,683,54,932810.888987642596476
,0,684,54,1051371.183298923540860
,0,685,54,916555.575549423694611
,0,686,54,423378.265627838554792
,0,687,54,1038087.867328419466503
,0,688,54,357992.088473180367146
,0,689,54,1509088.041558899916708
,0,690,54,687673.228377342573367
,0,691,54,493289.260091814270709
,0,692,54,625337.877679056255147
,0,693,54,1384409.611217888537794
,0,694,54,521952.376975285820663
,0,695,54,1146896.142017157049850
,0,696,54,778426.325582010555081
,0,697,54,971161.176146908430383
,0,698,54,1000942.687909963424318
,0,699,54,949780.554448112379760
,0,700,54,600925.275453757843934
,0,701,54,814009.094271169276908
,0,702,54,1205083.215052555082366
,0,703,54,670663.960173992440104
,0,704,54,1133822.572513354942203
,0,705,54,801181.488363397773355
,0,706,54,1090697.091791277751327
,0,707,54,364.225314018962649
,0,708,54,10281.648073494990967
,0,709,54,351931.415015241072979
,0,710,54,23604.771549744527874
,0,711,54,282540.288811469101347
,0,712,54,208184.710586459696060
,0,713,54,192450.859706791001372
,0,714,54,36948.793327867686457
,0,715,54,327721.691082874429412
,0,716,54,234831.640051879425300
,0,717,54,271132.726953930279706
,0,718,54,60721.114901145316253
,0,719,54,484009.704105443903245
,0,720,54,843744.424188178498298
,0,721,54,398819.152357142826077
,0,722,54,478602.082370982447173
,0,723,54,605968.477189200231805
,0,724,54,207717.450291320943506
,0,725,54,834838.415004663984291
,0,726,54,389876.963201832957566
,0,727,54,507232.029730041627772
,0,728,54,325568.695982133736834
,0,729,54,650833.590137486113235
,0,730,54,582611.717793289688416
,0,731,54,270858.484756019664928
,0,732,54,341086.316203687572852
,0,733,54,740079.532748035504483
,0,734,54,538713.065368404146284
,0,735,54,628552.493953787139617
,0,736,54,958326.541720764362253
,0,737,54,975901.629962382488884
,0,738,54,571077.064900160999969
,0,739,54,822264.740455500897951
,0,740,54,492320.025353191886097
,0,741,54,179200.023914905352285
,0,742,54,785484.902726022293791
,0,743,54,592394.904848603997380
,0,744,54,453313.862804782809690
,0,745,54,738832.610923705855384
,0,746,54,574256.586953418212943
,0,747,54,716873.308104027877562
,0,748,54,629906.980418738326989
,0,749,54,87116.575504754422582
,0,750,54,99158.749033937696368
,0,751,54,206201.249631362588843
,0,752,54,135699.715908787213266
,0,753,54,101099.585637576325098
,0,754,54,734559.723838308127597
,0,755,54,140455.473749590135412
,0,756,54,303803.839109553839080
,0,757,54,479693.735348071262706
,0,758,54,694248.962049759575166
,0,759,54,432107.327723339723889
,0,760,54,800870.870888908277266
,0,761,54,24298.071977744897595
,0,762,54,262039.314070661726873
,0,763,54,442851.150443929131143
,0,764,54,27914.340940723424865
,0,765,54,133980.172475692495937
,0,766,54,306182.840173155069351
,0,767,54,134970.325693660444813
,0,768,54,293718.811702062608674
,0,769,54,42646.042408379347762
,0,770,54,26102.136693493634084
,0,771,54,52003.143012136875768
,0,772,54,909.614605624150272
,0,773,54,241316.604094931797590
,0,774,54,627510.407165763550438
,0,775,54,657936.139096396043897
,0,776,54,447679.093965845706407
,0,777,54,490041.238017528958153
,0,778,54,546886.009084085701033
,0,779,54,503520.224876826512627
,0,780,54,477072.643848369305488
,0,781,54,522112.912598222726956
,0,782,54,834347.812292889109813
,0,783,54,1124777.109278720105067
,0,784,54,949570.048228206695057
,0,785,54,846815.891617266461253
,0,786,54,564081.532383390702307
,0,787,54,398023.690760950848926
,0,788,54,355066.354928068059962
,0,789,54,775942.826615425059572
,0,790,54,1064452.998868350172415
,0,791,54,483786.541847383428831
,0,792,54,549407.118822984513827
,0,793,54,188537.052704431436723
,0,794,54,632182.014703437103890
,0,795,54,694806.717260763049126
,0,796,54,884575.098392796819098
,0,797,54,404735.718968631175812
,0,798,54,493084.625320833525620
,0,799,54,776885.932197489426471
,0,800,54,971286.269941136823036
,0,801,54,1008597.328314890153706
,0,802,54,847872.861642890609801
,0,803,54,878022.752976816496812
,0,804,54,149155.890079128876096
,0,805,54,685729.615760310553014
,0,806,54,1076538.246798484353349
,0,807,54,596405.075263738282956
,0,808,54,278369.215296706242952
,0,809,54,335444.797743759409059
,0,810,54,350978.041509687609505
,0,811,54,45571.477200990477286
,0,812,54,202682.343443458608817
,0,813,54,538796.025541164330207
,0,814,54,1020769.400844150572084
,0,815,54,718959.430572399753146
,0,816,54,328579.552068491815589
,0,817,54,668087.375126752187498
,0,818,54,748140.653471626108512
,0,819,54,603226.237833406426944
,0,820,54,363502.715743381471839
,0,821,54,301447.532339715631679
,0,822,54,772030.619337883079425
,0,823,54,653565.189327255822718
,0,824,54,923926.739191618165933
,0,825,54,228277.963543304824270
,0,826,54,237418.947229270095704
,0,827,54,606407.654685861896724
,0,828,54,102163.075468301976798
,0,829,54,538715.572312565287575
,0,830,54,495141.813110101735219
,0,831,54,202295.304221498488914
,0,832,54,724843.037832071888261
,0,833,54,674661.383471242384985
,0,834,54,396752.857019130722620
,0,835,54,177454.207159136713017
,0,836,54,472248.275375832396094
,0,837,54,339383.031277786067221
,0,838,54,493087.093450658197980
,0,839,54,491817.931531897629611
,0,840,54,615768.664364251773804
,0,841,54,255170.307503294723574
,0,842,54,109130.555197576177306
,0,843,54,33291.402353239223885
,0,844,54,559589.277975701028481
,0,845,54,417168.212457681132946
,0,846,54,375984.097278702247422
,0,847,54,517184.355388152238447
,0,848,54,449039.333289164293092
,0,849,54,15272.676849631012374
,0,850,54,494009.868455310177524
,0,851,54,329598.889846732723527
,0,852,54,594104.930810832651332
,0,853,54,462762.971045379759744
