Rowid_,OBJECTID,IN_FID,NEAR_FID,NEAR_DIST
,0,330,52,754045.650074450415559
,0,331,52,913839.797908931039274
,0,332,34,738430.487844011629932
,0,333,52,449654.272652444313280
,0,334,54,597660.002401922130957
,0,335,54,340960.980810357898008
,0,336,54,430391.509187669260427
,0,337,54,455574.351379846106283
,0,338,41,622471.463126050890423
,0,339,52,792610.419553720275871
,0,340,52,307204.135312268044800
,0,341,51,669975.224188768770546
,0,342,54,518972.281605682859663
,0,343,54,205498.038841454021167
,0,344,40,509613.247281740535982
,0,345,14,483072.931626387115102
,0,346,54,197548.962696816626703
,0,347,41,496732.229461657523643
,0,348,34,698049.755395191838033
,0,349,54,518255.576788112171926
,0,350,14,359319.902070071606431
,0,351,14,367339.463001392548904
,0,352,14,715643.085639376193285
,0,353,14,692813.642022541607730
,0,354,14,347970.328679554804694
,0,355,54,410129.400729833520018
,0,356,14,563388.082313473103568
,0,357,14,453699.586008448211942
,0,358,26,333875.267372533504386
,0,359,26,253141.248298482911196
,0,360,52,500159.066316560434643
,0,361,41,617761.474877187632956
,0,362,14,445908.850285105057992
,0,363,40,175945.878573441092158
,0,364,41,87475.096976293440093
,0,365,41,435672.456188508542255
,0,366,40,18280.399998667297041
,0,367,52,321205.264842165575828
,0,368,51,309908.090576066402718
,0,369,34,696667.278339372249320
,0,370,40,691093.287608430371620
,0,371,14,633230.675296515342779
,0,372,40,473361.566888082306832
,0,373,40,343017.880407557997387
,0,374,52,154350.948558058007620
,0,375,40,527471.349461898207664
,0,376,51,135877.249735599092674
,0,377,40,508521.572132751869503
,0,378,41,687471.017715764930472
,0,379,26,264407.766836551483721
,0,380,52,311015.478682952467352
,0,381,52,295274.649466608592775
,0,382,14,355215.737582293280866
,0,383,52,292663.176712744869292
,0,384,34,578720.866488378145732
,0,385,52,245794.903609379951376
,0,386,49,518639.054041047056671
,0,387,49,344238.589715230977163
,0,388,49,443526.075388395984191
,0,389,49,182259.975663143588463
,0,390,49,355872.161832838668488
,0,391,49,313595.251153866702225
,0,392,34,557955.795488631818444
,0,393,49,403492.841767232399434
,0,394,49,573323.150502242497168
,0,395,49,665296.354298424790613
,0,396,49,329819.078097344725393
,0,397,34,602665.653004791820422
,0,398,49,329271.131010062061250
,0,399,34,477564.405350316432305
,0,400,49,744198.345370488357730
,0,401,32,692035.909949399530888
,0,402,47,422065.077258894976694
,0,403,33,129204.099560226823087
,0,404,50,294232.228353364451323
,0,405,33,146563.387812009401387
,0,406,32,382258.694964390073437
,0,407,33,170294.828045066999039
,0,408,48,230393.883035657810979
,0,409,33,21955.907540525735385
,0,410,32,285552.370044412906282
,0,411,50,80858.201310237403959
,0,412,50,241175.744809824973345
,0,413,47,141686.579188935575075
,0,414,50,576736.642099301330745
,0,415,48,147257.393286812672159
,0,416,50,250185.219261241960339
,0,417,32,56362.552090739714913
,0,418,48,26480.644344112097315
,0,419,50,403294.259080151212402
,0,420,33,281254.190752717026044
,0,421,32,263716.857217683107592
,0,422,47,250731.671552704414353
,0,423,32,348383.402396294462960
,0,424,33,377726.421064364316408
,0,425,32,519597.438682398467790
,0,426,32,355356.291284555336460
,0,427,32,301215.920142457005568
,0,428,3,238701.310517341684317
,0,429,3,1089936.874360161367804
,0,430,3,427583.471719540713821
,0,431,25,764125.115550074493513
,0,432,27,1178503.353708990151063
,0,433,25,892404.933947035344318
,0,434,25,714963.214150633779354
,0,435,25,453951.984112638456281
,0,436,25,939227.163491698331200
,0,437,25,543606.655876452685334
,0,438,24,1116828.544469567714259
,0,439,25,204040.377782044350170
,0,440,25,369213.713181320927106
,0,441,24,674065.545983413234353
,0,442,25,950012.436819140915759
,0,443,25,429410.350159391353372
,0,444,24,676206.973154646228068
,0,445,25,1072914.510871738661081
,0,446,25,56140.399498620608938
,0,447,25,1078781.706046559847891
,0,448,25,350387.573430964781437
,0,449,20,430792.666946427954827
,0,450,25,435464.438854663341772
,0,451,20,265560.688870673766360
,0,452,20,187067.022428047406720
,0,453,25,256446.580343547218945
,0,454,20,333466.279359109583311
,0,455,20,322861.311514995293692
,0,456,25,292613.874354746309109
,0,457,25,375997.319161081511993
,0,458,20,125790.030617085387348
,0,459,20,79157.660942063346738
,0,460,25,241023.476656908111181
,0,461,34,515134.083863724430557
,0,462,46,461352.778569802874699
,0,463,46,319251.983461982395966
,0,464,46,161071.433743407338625
,0,465,34,143975.799012986972230
,0,466,46,512623.209482937352732
,0,467,34,315389.307721747551113
,0,468,34,216937.021498079964658
,0,469,46,214900.389201792422682
,0,470,34,303701.440806236234494
,0,471,34,253489.455003788636532
,0,472,46,491311.463717932580039
,0,473,34,88097.716568664036458
,0,474,34,452817.588148122769780
,0,475,34,497019.361468815070111
,0,476,34,643408.778819008264691
,0,477,34,658899.313386938069016
,0,478,46,616675.110221929033287
,0,479,34,616252.969055338879116
,0,480,34,286052.460721520066727
,0,481,34,581545.333735811407678
,0,482,34,610683.203171860310249
,0,483,46,243818.711689641379053
,0,484,46,158098.605324717151234
,0,485,34,527216.954035146394745
,0,486,34,256150.410118337633321
,0,487,34,401787.943805450282525
,0,488,34,552899.019626469817013
,0,489,40,702188.788301876862533
,0,490,46,329974.468532829487231
,0,491,34,403454.909245009475853
,0,492,40,653483.428050815127790
,0,493,34,187902.407995477493387
,0,494,34,389034.407034041825682
,0,495,46,410170.318830096221063
,0,496,46,462842.887113610981032
,0,497,8,42655.290188546714489
,0,498,13,125909.358228752345894
,0,499,13,254672.318899353820598
,0,500,8,249285.956492445169715
,0,501,8,227862.149921618402004
,0,502,8,176686.961294335516868
,0,503,8,137513.920364510762738
,0,504,13,203936.319188764231512
,0,505,13,123730.669317695210339
,0,506,8,138508.662653571984265
,0,507,7,145889.877680609264644
,0,508,8,105053.243388431961648
,0,509,7,233990.042785835306859
,0,510,4,131690.346344644203782
,0,511,7,114502.923871976934606
,0,512,4,114938.438904702605214
,0,513,7,73568.310935583256651
,0,514,13,319403.861891422537155
,0,515,5,235117.865842977480497
,0,516,7,264293.432865472510457
,0,517,13,321878.323545083520003
,0,518,8,286644.559024737332948
,0,519,13,383373.631709830253385
,0,520,8,353970.836459474638104
,0,521,13,277454.363759157073218
,0,522,7,169553.170206081558717
,0,523,7,93225.524765897265752
,0,524,5,280352.380810370552354
,0,525,13,239276.679719121573726
,0,526,13,267383.468946716166101
,0,527,7,99327.104177438799525
,0,528,4,267699.559751154039986
,0,529,13,287035.895926457480527
,0,530,7,271919.069216187810525
,0,531,16,263446.749411772005260
,0,532,13,117577.237185107835103
,0,533,13,196156.605370805686107
,0,534,13,102333.261163653078256
,0,535,16,345672.318090246757492
,0,536,13,256571.840242857288104
,0,537,13,288576.818015730648767
,0,538,13,156400.871184212737717
,0,539,13,258083.774026876111748
,0,540,13,190048.023889476142358
,0,541,13,236783.366434075869620
,0,542,13,246490.753796323697316
,0,543,13,67901.261789393523941
,0,544,13,213627.207080687308917
,0,545,54,679660.436510328901932
,0,546,14,454441.735260923160240
,0,547,14,199248.102237502753269
,0,548,14,280061.558131104800850
,0,549,14,112921.888016389697441
,0,550,14,54720.743512352521066
,0,551,14,208004.674567081383429
,0,552,14,606002.642860096064396
,0,553,12,824919.039267443818972
,0,554,14,358017.711661427514628
,0,555,14,735774.999089219374582
,0,556,54,589684.686948265414685
,0,557,14,752783.612078739330173
,0,558,14,430879.227455672516953
,0,559,14,189113.712393776862882
,0,560,14,402594.883763467660174
,0,561,54,540897.724910779623315
,0,562,14,456748.842443221074063
,0,563,14,390734.003698150452692
,0,564,14,293203.765950997476466
,0,565,14,442964.231011093244888
,0,566,14,209722.854805371112889
,0,567,12,733875.690037928521633
,0,568,14,303887.312771492404863
,0,569,14,320592.019209536840208
,0,570,14,239455.704366821184522
,0,571,27,614490.261297145509161
,0,572,27,267787.558109224832151
,0,573,28,607315.600400329683907
,0,574,28,345355.497633757477161
,0,575,28,317317.296758202079218
,0,576,27,531236.904090838041157
,0,577,27,147618.592869226733455
,0,578,31,484429.251673166116234
,0,579,27,364811.003772954281885
,0,580,27,642298.911199002293870
,0,581,27,800506.393710288102739
,0,582,27,774049.132964286021888
,0,583,27,872511.004966601612978
,0,584,27,540944.516872081439942
,0,585,27,423742.647220850805752
,0,586,54,680171.408402503235266
,0,587,27,303339.729078643547837
,0,588,54,796323.734720923705027
,0,589,12,890333.842666247626767
,0,590,27,201113.873696871276479
,0,591,27,295042.368682156782597
,0,592,27,466056.208567608671729
,0,593,27,488460.331788101524580
,0,594,27,918123.474843436619267
,0,595,28,375523.550319505913649
,0,596,27,584741.897608002647758
,0,597,27,110779.781328809011029
,0,598,27,502038.379307981289458
,0,599,12,696529.506777325063013
,0,600,27,346356.047007804561872
,0,601,27,543810.545584163977765
,0,602,14,813510.794133941759355
,0,603,27,653128.667767848353833
,0,604,12,903722.458067877683789
,0,605,27,524071.949107133958023
,0,606,31,493477.868414272437803
,0,607,14,836147.996287306188606
,0,608,12,742790.863735721795820
,0,609,12,769998.053239044267684
,0,610,31,547636.752182685188018
,0,611,12,749209.435008665663190
,0,612,27,673724.089882276253775
,0,613,27,617081.178651576046832
,0,614,27,523518.220876361650880
,0,615,27,460064.623582903936040
,0,616,27,324549.990716411615722
,0,617,12,769964.899957303772680
,0,618,27,523958.390206724056043
,0,619,27,509465.390201858710498
,0,620,27,273792.480467827466782
,0,621,54,609904.868290470913053
,0,622,27,294189.353256274946034
,0,623,12,740122.555469717364758
,0,624,27,409706.238604268350173
,0,625,27,596900.197336196666583
,0,626,12,844607.393867681385018
,0,627,28,279246.955802213225979
,0,628,27,599460.800057496060617
,0,629,27,797668.566294556832872
,0,630,27,814159.158287805621512
,0,631,27,788558.262912228587084
,0,632,29,66259.408841006326838
,0,633,29,38924.217337590831448
,0,634,28,303752.812430232297629
,0,635,28,214091.965966315096011
,0,636,28,166608.889640085544670
,0,637,28,71835.449633586860728
,0,638,28,232112.888262902386487
,0,639,28,169560.406603662820999
,0,640,28,89256.252613755801576
,0,641,28,119772.116229032311821
,0,642,28,105389.912885885511059
,0,643,16,138074.521029610652477
,0,644,16,167790.573009787767660
,0,645,16,176482.638861886836821
,0,646,16,140094.677183117775712
,0,647,16,277101.362468350387644
,0,648,16,184843.798461369471624
,0,649,16,186920.667977125296602
,0,650,16,250123.659131649881601
,0,651,5,297937.741861735761631
,0,652,16,74984.590868820319884
,0,653,16,134045.846965620177798
,0,654,6,369865.148975217307452
,0,655,16,263284.902727195119951
,0,656,16,212568.864310952747473
,0,657,16,263912.402929901320022
,0,658,16,149383.254078263766132
,0,659,16,159400.086692551092710
,0,660,16,278448.551680183270946
,0,661,16,62024.668137024695170
,0,662,16,381126.588919573579915
,0,663,16,308222.717767864407506
,0,664,16,99501.211639077911968
,0,665,16,348685.962230760022067
,0,666,16,314433.874713479424827
,0,667,16,288295.657069821783807
,0,668,16,319246.004677171295043
,0,669,16,344850.273181758762803
,0,670,16,296563.434016637504101
,0,671,6,375589.329346464830451
,0,672,16,310744.482943918730598
,0,673,16,277719.847666986170225
,0,674,5,356949.407020058366470
,0,675,16,324744.416137384425383
,0,676,16,248497.496199070388684
,0,677,16,283829.058944950113073
,0,678,16,205860.512543959484901
,0,679,6,547175.903484479407780
,0,680,10,422011.086259770672768
,0,681,5,147142.192088229843648
,0,682,6,894716.524287311709486
,0,683,6,271468.632957848079968
,0,684,5,388681.593144350976218
,0,685,6,202792.031752869457705
,0,686,5,272795.331666963815223
,0,687,6,282566.670094553846866
,0,688,5,339432.654369887546636
,0,689,10,695103.008726347703487
,0,690,5,188037.927300513809314
,0,691,5,337554.808294641959947
,0,692,5,119509.266039763999288
,0,693,10,808240.569778748904355
,0,694,5,159064.008537282265024
,0,695,6,394641.841635001474060
,0,696,5,280727.853847761929501
,0,697,6,201523.393543063080870
,0,698,6,307366.360379969701171
,0,699,6,203384.429074553219834
,0,700,5,329836.421497698407620
,0,701,6,286843.354078818403650
,0,702,6,437277.689105172757991
,0,703,5,295530.308687593671493
,0,704,6,389743.290700648620259
,0,705,3,1080893.431135972263291
,0,706,5,499344.601151482085697
,0,707,4,87883.987867081596050
,0,708,4,91209.495584644304472
,0,709,5,382549.889899516536389
,0,710,2,78114.431142465124140
,0,711,4,348596.734565422462765
,0,712,2,294525.661660537181888
,0,713,4,289876.854763523500878
,0,714,2,91164.332713467229041
,0,715,2,453553.731793852872215
,0,716,4,298504.516940273402724
,0,717,1,340364.480864704179112
,0,718,11,141724.710138489259407
,0,719,15,457795.450761193234939
,0,720,10,311159.398007291834801
,0,721,9,126737.860472669053706
,0,722,9,240152.068312404968310
,0,723,9,226439.387794028560165
,0,724,21,322129.523137192591093
,0,725,9,449861.755793993943371
,0,726,9,171457.934776201203931
,0,727,9,184357.869309775356669
,0,728,9,131687.051268524461193
,0,729,12,456192.397450838878285
,0,730,9,329241.254284464172088
,0,731,9,161970.193406760547077
,0,732,23,354894.552429557370488
,0,733,12,358358.545522016240284
,0,734,9,483753.884315519477241
,0,735,9,356978.969033918634523
,0,736,12,475514.549056926625781
,0,737,9,549639.106180782895535
,0,738,9,199032.079459850734565
,0,739,12,312443.324643854110036
,0,740,9,414045.997114344441798
,0,741,21,300890.374990936717950
,0,742,12,428476.019275561266113
,0,743,9,309882.499239172495436
,0,744,9,348843.002773606625851
,0,745,9,309052.858583777386229
,0,746,10,272320.467686121410225
,0,747,12,396172.730416296806652
,0,748,9,215038.887648550909944
,0,749,23,331478.887704503489658
,0,750,23,104054.914604655525181
,0,751,21,331918.810003827093169
,0,752,23,292301.286639624915551
,0,753,21,227957.638051125541097
,0,754,9,367402.315386892703827
,0,755,23,116964.620978843799094
,0,756,15,386087.738521176972426
,0,757,9,79425.431951506630867
,0,758,9,332341.497649728960823
,0,759,9,178982.475562024541432
,0,760,12,297731.158054009312764
,0,761,23,23745.310367908408807
,0,762,9,216837.910352632490685
,0,763,9,75658.944025493416120
,0,764,21,154242.070389114058344
,0,765,21,292689.909582324791700
,0,766,9,203675.315772254863987
,0,767,23,245963.130692337057553
,0,768,9,144173.804622176423436
,0,769,21,288394.081013403832912
,0,770,23,151750.089932031492935
,0,771,21,351618.986097882094327
,0,772,23,320316.929856249713339
,0,773,9,286589.819372129917610
,0,774,9,268991.701684858300723
,0,775,12,464062.517652977898251
,0,776,9,446320.667272742837667
,0,777,9,350865.463249476044439
,0,778,9,120617.367486910676234
,0,779,9,397319.921611212659627
,0,780,9,241441.131744783458998
,0,781,9,187505.052528187341522
,0,782,12,266173.380076905188616
,0,783,12,262062.217637549503706
,0,784,12,260520.532021475635702
,0,785,12,425094.042278062494006
,0,786,9,137663.009809704934014
,0,787,9,412963.924686201149598
,0,788,9,395777.754688389948569
,0,789,12,336795.528628991276491
,0,790,12,274519.888328857719898
,0,791,9,54554.087635807401966
,0,792,15,519151.882397815177683
,0,793,9,254749.777571753540542
,0,794,9,202331.459027333417907
,0,795,12,422700.117325806990266
,0,796,12,463033.510292223771103
,0,797,15,378453.133648407063447
,0,798,9,139960.048234195332043
,0,799,9,351386.469548146356829
,0,800,12,139157.577221439278219
,0,801,12,412599.924584567721467
,0,802,12,261516.447103193873772
,0,803,12,225085.213808477594284
,0,804,21,281209.385228861996438
,0,805,12,416865.485771934268996
,0,806,12,297507.866566444688942
,0,807,9,475003.504614463017788
,0,808,9,173859.135450814996148
,0,809,15,318627.353866661549546
,0,810,9,155559.913162316021044
,0,811,21,179352.004278196196537
,0,812,9,312722.701057894737460
,0,813,9,361394.041389567486476
,0,814,12,143920.134688408463262
,0,815,10,258800.274458278057864
,0,816,9,365692.100367556791753
,0,817,9,450630.513620644051116
,0,818,12,403590.288661241647787
,0,819,10,264344.402049245429225
,0,820,15,367882.640263346198481
,0,821,9,282663.711532688001171
,0,822,9,369544.696879212977365
,0,823,12,444278.639787969936151
,0,824,12,183778.255197085411055
,0,825,21,339894.128108334087301
,0,826,21,348456.503980570298154
,0,827,9,422507.251793296600226
,0,828,21,239177.202849853900261
,0,829,9,283140.127010765601881
,0,830,9,79752.855307099569472
,0,831,23,253429.006710757297697
,0,832,12,379875.862928794347681
,0,833,10,206819.516238688753219
,0,834,15,410935.738419050525408
,0,835,23,166092.640035132179037
,0,836,10,345694.896602415305097
,0,837,23,314734.147238746751100
,0,838,10,345922.047957112372387
,0,839,6,354766.448056833469309
,0,840,10,221124.088722646731185
,0,841,23,227585.020958998298738
,0,842,23,88402.601921311521437
,0,843,23,4907.312971172809739
,0,844,10,282210.464318016252946
,0,845,23,397010.364271516271401
,0,846,23,349475.986868955660611
,0,847,6,338397.017698851355817
,0,848,10,402735.917060946463607
,0,849,23,74129.246901512669865
,0,850,10,358047.787478294922039
,0,851,23,308822.710916175215971
,0,852,10,258268.629642308078473
,0,853,49,650494.661780494381674
,0,854,53,536570.491022151079960
,0,855,53,719795.330124258063734
,0,856,53,432407.588431663461961
,0,857,49,751828.560735516366549
,0,858,53,232333.072068317065714
,0,859,53,125850.654820819356246
,0,860,53,253524.088596477144165
,0,861,53,794319.739844861789607
,0,862,49,656089.302616172819398
