Rowid_,OBJECTID,IN_FID,NEAR_FID,NEAR_DIST
,0,227,560,36364.146137081501365
,0,228,568,58846.844521768063714
,0,229,560,78231.945595816534478
,0,230,560,198543.599754362163367
,0,231,523,94049.849767325475113
,0,232,560,109971.024514832824934
,0,233,560,5556.789384586706547
,0,234,560,3515.557807554027022
,0,235,560,65945.119059163247584
,0,236,560,71784.737517968795146
,0,237,560,9099.765539725865892
,0,238,574,26368.412315873112675
,0,239,574,82657.804145005095052
,0,240,523,89878.019122346697259
,0,241,568,40821.852079210511874
,0,242,560,121099.756968732748646
,0,243,560,33116.564909886881651
,0,244,574,78630.215636838343926
,0,245,560,145305.860756516078254
,0,246,568,154223.774365059100091
,0,247,564,98080.951533044833923
,0,248,560,39187.875720624528185
,0,249,523,12319.139377938461621
,0,250,516,1846.466427876089710
,0,251,516,22773.505018927469791
,0,252,516,44825.632471525001165
,0,253,523,2117.959262846759884
,0,254,516,7947.096817683399422
,0,255,302,99643.811573847502586
,0,256,302,27405.913743912584323
,0,257,302,57180.907027443587140
,0,258,306,20043.459714584016183
,0,259,285,1019.729304000033380
,0,260,292,44080.911337097139040
,0,261,302,453.106429088796347
,0,262,285,20335.726508822001051
,0,263,302,76464.213032942803693
,0,264,302,1765.163117066147151
,0,265,285,73479.999491644732188
,0,266,285,88334.067921026799013
,0,267,285,13841.251330607135969
,0,268,302,5952.055121582919128
,0,269,306,45958.775449161890720
,0,270,292,41617.341214980049699
,0,271,302,21865.039869340449513
,0,272,285,93644.366646932612639
,0,273,249,29971.693320305439556
,0,274,239,12051.437053495152213
,0,275,330,146289.299832927761599
,0,276,304,6954.013067912246697
,0,277,282,31409.155396425434446
,0,278,199,6848.038567263351069
,0,279,339,120517.101205927465344
,0,280,330,15076.834158323783413
,0,281,337,292484.408563787292223
,0,282,337,1391.813355763940535
,0,283,330,115735.940734651972889
,0,284,302,21414.393257601193909
,0,285,337,116458.129748923005536
,0,286,337,16447.946962332440307
,0,287,260,9482.002871799224522
,0,288,337,144030.361537183751352
,0,289,337,267889.892016453901306
,0,290,302,12532.231629525878816
,0,291,282,104778.617361911892658
,0,292,302,437679.072079922247212
,0,293,337,186917.934750251530204
,0,294,282,243670.728197589865886
,0,295,214,227852.582620419416344
,0,296,337,310836.885610151628498
,0,297,250,108269.114638829851174
,0,298,302,92280.284404209174681
,0,299,282,171.818488970261569
,0,300,214,59578.089340416452615
,0,301,214,323650.683347151323687
,0,302,302,186907.543170391872991
,0,303,330,328.673398496770801
,0,304,214,10663.122923428618378
,0,305,337,41599.881413694965886
,0,306,250,16700.599600591551280
,0,307,260,94732.433830650028540
,0,308,199,85069.916318805640913
,0,309,339,28336.799344973103871
,0,310,260,535803.897055142093450
,0,311,214,197972.492031765897991
,0,312,214,55128.901872518588789
,0,313,282,42995.376166749621916
,0,314,214,294497.485976781870704
,0,315,282,290314.649421687878203
,0,316,214,154740.399895330367144
,0,317,214,444609.952477164915763
,0,318,199,14672.958309292367630
,0,319,199,35326.302996183068899
,0,320,214,218101.136319732904667
,0,321,289,32062.161742386411788
,0,322,260,405068.212583573942538
,0,323,289,148782.048364560701884
,0,324,330,272047.261812248150818
,0,325,330,59636.705384110311570
,0,326,337,466188.893208243825939
,0,327,199,1946.744464855878959
,0,328,199,296558.943181897629984
,0,329,304,10722.014614677213103
,0,330,214,169822.112369878886966
,0,331,214,75213.205417044999194
,0,332,214,9732.614650188359519
,0,333,214,100180.469319690091652
,0,334,330,271174.223979926493485
,0,335,304,140557.883863552531693
,0,336,330,119231.904244559351355
,0,337,330,195238.276807673741132
,0,338,337,443623.665888232178986
,0,339,214,58852.120026620999852
,0,340,214,212260.029280800954439
,0,341,302,362494.848507205140777
,0,342,330,223335.807207073405152
,0,343,330,8725.043191513646889
,0,344,260,414160.573797353310511
,0,345,302,321114.094135272316635
,0,346,330,12801.886112280295492
,0,347,282,297809.786577422462869
,0,348,199,31112.661960567249480
,0,349,339,17261.487073368425627
,0,350,302,261272.148249162157299
,0,351,302,89057.393381822374067
,0,352,337,496508.249818447511643
,0,353,302,387904.230285703786649
,0,354,337,57059.185796734040196
,0,355,330,164607.962581623636652
,0,356,302,179906.238488726550713
,0,357,337,13720.898962422961631
,0,358,304,65894.885802532051457
,0,359,289,1135.537503237321516
,0,360,214,114348.212910161702894
,0,361,330,347113.496543463668786
,0,362,337,236902.348664581979392
,0,363,260,124408.463355231797323
,0,364,260,2086.184101772078066
,0,365,282,280606.135381510131992
,0,366,252,815.251474032719443
,0,367,214,116386.677128217925201
,0,368,302,162669.869210677017691
,0,369,199,26726.929585096033406
,0,370,214,431748.854985035490245
,0,371,337,343588.095142597740050
,0,372,250,382467.312070061569102
,0,373,260,287491.765891168615781
,0,374,302,36981.281936569284881
,0,375,199,66545.500020121486159
,0,376,302,29498.310276561220235
,0,377,260,475173.556252859765664
,0,378,337,477688.578799287555739
,0,379,282,3799.568311433158669
,0,380,229,15777.475688471451576
,0,381,214,51732.483828691983945
,0,382,337,17422.075589552481688
,0,383,302,209195.789643360243645
,0,384,199,120355.262214290720294
,0,385,302,47109.404665705158550
,0,386,32,80427.222113485127920
,0,387,10,249205.653842381667346
,0,388,30,59564.611516824304999
,0,389,30,122873.435116747205029
,0,390,32,213897.006922293308889
,0,391,30,208882.265266589907696
,0,392,26,20328.026891720011918
,0,393,26,101899.630883434190764
,0,394,32,4587.096518416159597
,0,395,32,13520.566205046367031
,0,396,26,31311.802530825010763
,0,397,26,14646.653222707500390
,0,398,26,54335.539040050309268
,0,399,26,22885.541006052364537
,0,400,10,50404.858835503197042
,0,401,2,105067.144684827639139
,0,402,16,4091.506831288606463
,0,403,14,152531.441731185972458
,0,404,14,38414.220787855403614
,0,405,14,74048.169862461945741
,0,406,14,283613.913181478739716
,0,407,14,142536.655854059121339
,0,408,12,125190.922911199624650
,0,409,14,234945.167768363957293
,0,410,2,31716.274922596854594
,0,411,14,14357.899263527930088
,0,412,14,12725.446111024180937
,0,413,2,36904.698895590569009
,0,414,14,36362.801218266773503
,0,415,8,114213.134916466500727
,0,416,14,127984.988067463084008
,0,417,0,29733.492812432941719
,0,418,8,40292.910131933444063
,0,419,14,87768.609713947545970
,0,420,14,99813.302095484774327
,0,421,2,102983.736183117303881
,0,422,12,38954.798433207084599
,0,423,14,201743.810692074621329
,0,424,16,54420.874460592858668
,0,425,2,332022.235785844561178
,0,426,2,40431.864202348464460
,0,427,2,91142.587487017852254
,0,428,572,1625.579408591278479
,0,429,526,17660.954776257225603
,0,430,567,1481.805642292065841
,0,431,535,132843.489841097238241
,0,432,505,153076.937733782804571
,0,433,550,41343.520465165354835
,0,434,505,306889.311869511380792
,0,435,553,15975.237590903025193
,0,436,550,222770.326962530729361
,0,437,550,242589.333516382146627
,0,438,545,281873.564669259998482
,0,439,553,60178.490425333104213
,0,440,535,274919.170051385997795
,0,441,545,10193.258438470676992
,0,442,550,192980.565457977383630
,0,443,550,76605.650727351006935
,0,444,545,10150.370288584566879
,0,445,505,78016.135047454547021
,0,446,550,54457.023333394732617
,0,447,545,370240.576275085797533
,0,448,578,94383.664744536858052
,0,449,575,28238.055068111920264
,0,450,575,22475.727181981408648
,0,451,575,68728.215485731736408
,0,452,575,101209.630498852682649
,0,453,557,7873.572133122217565
,0,454,575,77373.289575422168127
,0,455,578,72620.686205649923068
,0,456,553,5911.826688639702297
,0,457,553,23074.156127858732361
,0,458,578,30767.023536162796518
,0,459,579,62541.846575648909493
,0,460,553,41740.852890175607172
,0,461,199,83682.195852193894098
,0,462,190,197119.750440892064944
,0,463,199,163737.656890660960926
,0,464,190,29929.069807928855880
,0,465,41,179308.770544307102682
,0,466,190,47362.054801578895422
,0,467,199,193993.629923766711727
,0,468,41,67.168702809092920
,0,469,43,46691.719500961713493
,0,470,199,58362.555940060381545
,0,471,199,78348.640384976810310
,0,472,190,20837.500520288496773
,0,473,41,147565.942700233077630
,0,474,102,82898.725634524133056
,0,475,102,139742.236518178367987
,0,476,199,31021.127266192685056
,0,477,102,6622.879885355175247
,0,478,201,60193.846914550631482
,0,479,102,60502.712016327197489
,0,480,28,250301.122380347485887
,0,481,102,55253.535568261599110
,0,482,102,42198.381942661930225
,0,483,190,10014.387571830086017
,0,484,190,35917.850385337493208
,0,485,102,40514.321842241799459
,0,486,43,4805.656854604946602
,0,487,102,214898.277518005808815
,0,488,102,10305.833914351458588
,0,489,199,12896.984465690702564
,0,490,190,53825.388931078450696
,0,491,28,8312.552251952651204
,0,492,199,62425.341286214214051
,0,493,41,82436.527930761236348
,0,494,28,129884.233011299103964
,0,495,190,31932.500214998552110
,0,496,199,78655.835082048433833
,0,497,361,7265.992166149953846
,0,498,355,2778.903411458109076
,0,499,366,6870.693775723342696
,0,500,366,28711.715697919320519
,0,501,366,44288.804136029822985
,0,502,368,51200.951518790308910
,0,503,368,64099.311809549551981
,0,504,355,68771.796732461734791
,0,505,355,14164.832491724264401
,0,506,361,6693.858390935575699
,0,507,368,21428.874668022242986
,0,508,361,65073.602529369745753
,0,509,368,14768.138939935974122
,0,510,386,155.603619928578325
,0,511,386,21195.073416222498054
,0,512,421,12890.523861197905717
,0,513,386,5060.282196517585362
,0,514,370,5918.845284427425213
,0,515,425,37589.575086023854965
,0,516,431,102081.212090417015133
,0,517,357,52435.905746047632420
,0,518,366,3357.575153133781896
,0,519,370,46968.975974196371681
,0,520,366,70575.502358225086937
,0,521,357,17978.154731026908848
,0,522,386,23689.459468390872644
,0,523,368,1183.317659751235396
,0,524,425,88722.527008266813937
,0,525,366,280.451494897947100
,0,526,357,7275.937883922764740
,0,527,386,63000.738973101244483
,0,528,431,6225.679074689270237
,0,529,357,20704.164222621140652
,0,530,368,21093.167922607113724
,0,531,350,1791.908374780256509
,0,532,347,52948.553843911213335
,0,533,357,50110.002953647228424
,0,534,355,58402.071853449298942
,0,535,350,21453.024578564582043
,0,536,357,4290.929116899928886
,0,537,350,25344.334481657690048
,0,538,357,45541.727071117100422
,0,539,347,35312.156671608572651
,0,540,355,21967.272121803303889
,0,541,357,32112.178169059425272
,0,542,350,69489.224045038645272
,0,543,347,27039.035053176634392
,0,544,357,17559.026514707777096
,0,545,337,35962.910095757739327
,0,546,337,237227.693237546278397
,0,547,337,20223.055604780380236
,0,548,348,162943.431240072415676
,0,549,306,35293.589190862418036
,0,550,337,41189.384443653958442
,0,551,337,9497.612897927372615
,0,552,384,49681.572804614093911
,0,553,378,6307.406589943767358
,0,554,348,4661.737285615929068
,0,555,378,88364.967155105972779
,0,556,339,15877.423702822616178
,0,557,359,5444.364558643190321
,0,558,384,20237.653282686744205
,0,559,337,145187.533622812537942
,0,560,384,56900.050802320220100
,0,561,359,35196.520437569044589
,0,562,384,53691.429247396568826
,0,563,384,39460.718459981333581
,0,564,337,9868.065003888761566
,0,565,337,765.893971226678900
,0,566,306,13345.337312946543534
,0,567,384,27977.046074928439339
,0,568,348,21529.590311806663522
,0,569,337,18676.220974479263532
,0,570,306,79747.164244845756912
,0,571,499,106146.870976819060161
,0,572,415,391884.788435760885477
,0,573,498,110392.250567913433770
,0,574,453,9335.224264483371371
,0,575,480,48150.893707176372118
,0,576,501,207625.754716047551483
,0,577,480,286983.612728734966367
,0,578,453,23292.557144097423588
,0,579,415,214729.738686720113037
,0,580,485,334335.023609132214915
,0,581,496,135248.505859995842911
,0,582,415,288372.789185840287246
,0,583,485,238585.523409870889736
,0,584,499,231858.121623394632479
,0,585,415,167247.044400914630387
,0,586,415,64278.530155091641063
,0,587,415,320291.286763903161045
,0,588,415,18245.096137263491983
,0,589,485,137628.140298183279810
,0,590,480,397286.605278034170624
,0,591,415,91479.921044771268498
,0,592,453,74823.770748922150233
,0,593,453,3674.193027065183287
,0,594,415,85320.423236961316434
,0,595,480,91903.398148747321102
,0,596,415,341017.341254879662301
,0,597,415,276521.752140620781574
,0,598,415,79516.260674879449653
,0,599,485,3578.033272663141815
,0,600,485,570834.537072545150295
,0,601,415,177043.547608945256798
,0,602,378,10362.803318149992265
,0,603,501,181205.222242032352369
,0,604,485,76067.771321364358300
,0,605,415,140739.549966472841334
,0,606,453,14249.316847873205916
,0,607,415,36792.591650932357879
,0,608,485,2004.218131851973567
,0,609,485,29738.771056201312604
,0,610,415,34302.525921017630026
,0,611,485,3053.474849655784965
,0,612,415,178397.551552222721511
,0,613,485,278437.468549124547280
,0,614,415,211337.113065563782584
,0,615,415,13055.689513233382968
,0,616,415,155027.201586037786910
,0,617,485,3148.972036082545856
,0,618,415,166403.063844447839074
,0,619,415,57092.692561564115749
,0,620,499,445422.330598012718838
,0,621,415,9250.062327285048013
,0,622,480,141252.129446387611097
,0,623,485,10502.573131276112690
,0,624,415,70580.685570566653041
,0,625,415,71541.707981169718551
,0,626,485,47934.057485011333483
,0,627,480,9958.714151955160560
,0,628,415,82087.511121715288027
,0,629,485,211709.305471590050729
,0,630,501,19729.423158192072151
,0,631,485,104290.986205413035350
,0,632,437,22576.966934017749736
,0,633,401,11118.874171530405874
,0,634,479,29141.541103357583779
,0,635,480,48807.543940424999164
,0,636,480,71672.304678224681993
,0,637,479,88992.370486615633126
,0,638,480,5126.083950838980854
,0,639,459,63462.775618663050409
,0,640,479,14803.248646970521804
,0,641,479,69916.034443844764610
,0,642,459,17792.630423141985375
,0,643,341,89227.449789561156649
,0,644,341,22612.997476052019920
,0,645,364,35248.488263273378834
,0,646,341,57258.032701074480428
,0,647,341,803.709981836371639
,0,648,364,62823.978246188504272
,0,649,341,5069.451041528399401
,0,650,350,47344.062152729515219
,0,651,376,7684.231558455587219
,0,652,364,170463.639334143139422
,0,653,350,119848.025135615753243
,0,654,372,2664.251195706310682
,0,655,364,12211.839207589746366
,0,656,341,14734.122472951125019
,0,657,370,50306.414114862302085
,0,658,341,53893.333045301682432
,0,659,364,127215.070103553676745
,0,660,372,74937.371873552503530
,0,661,341,143301.711946572293527
,0,662,372,1193.893318638369237
,0,663,350,19675.229672404559096
,0,664,370,208405.095180343225366
,0,665,372,22527.362249838395655
,0,666,370,633.656922972662642
,0,667,350,9088.511364315147148
,0,668,370,1819.203723820533696
,0,669,364,5795.167496853813645
,0,670,364,74018.331135173648363
,0,671,372,25598.168836528642714
,0,672,370,78655.055147013321402
,0,673,341,9241.724150203821409
,0,674,374,8497.401799366076375
,0,675,364,9050.773594134716404
,0,676,350,56794.266381008346798
,0,677,372,103374.007538071702584
,0,678,370,108565.109285509766778
,0,679,465,301259.207445400068536
,0,680,483,216631.736238990823040
,0,681,465,196845.734916661807802
,0,682,493,184860.153979822760448
,0,683,465,2783.581602924581603
,0,684,465,129336.247136956386385
,0,685,465,802.445783647488042
,0,686,425,21291.859822465357865
,0,687,465,65895.511198407009942
,0,688,425,922.048050723385018
,0,689,513,62802.269585871370509
,0,690,493,154777.945256331295241
,0,691,493,93998.307603596549598
,0,692,425,91940.621023260333459
,0,693,513,216951.317821538192220
,0,694,425,9648.807865134695021
,0,695,493,171643.564824000583030
,0,696,465,8306.578725017501711
,0,697,465,4118.516901484837945
,0,698,465,55241.406416435725987
,0,699,465,6261.545700936526373
,0,700,374,1526.076833490693616
,0,701,465,611.206323245988642
,0,702,465,200866.418227362184552
,0,703,493,53458.272979694353126
,0,704,465,89407.795130603408325
,0,705,513,137405.141405383212259
,0,706,493,6405.719407305290588
,0,707,441,219.068185276450805
,0,708,433,6687.156028144862830
,0,709,431,10340.822839981199650
,0,710,441,18490.250982534606010
,0,711,431,9112.587503591403220
,0,712,474,123752.931564662110759
,0,713,448,38615.285919863490562
,0,714,469,36867.617894510578481
,0,715,474,12656.343119721599578
,0,716,431,8529.219358520023889
,0,717,474,45699.983272532685078
,0,718,469,60720.898290634453588
,0,719,427,12242.125792998818724
,0,720,450,3529.422905602134051
,0,721,427,247416.621832283271942
,0,722,427,219434.504737785347970
,0,723,446,330337.949575503356755
,0,724,427,668.079369598706649
,0,725,446,138124.134556961245835
,0,726,427,205062.825889346946497
,0,727,427,273765.493542846059427
,0,728,342,281488.939741534006316
,0,729,427,90115.852781157940626
,0,730,409,183134.740690629172605
,0,731,342,263676.169266126758885
,0,732,409,27701.629855628820224
,0,733,427,28574.416688493842230
,0,734,427,39610.099572464452649
,0,735,427,240238.828159949829569
,0,736,446,66471.217362477036659
,0,737,446,6012.950852071700865
,0,738,427,332694.711574510554783
,0,739,427,105529.330396483710501
,0,740,427,110999.961535209295107
,0,741,427,21259.973509479106724
,0,742,427,234846.914453054923797
,0,743,427,262159.389025738695636
,0,744,409,50562.365269402092963
,0,745,446,195093.200748457136797
,0,746,409,3561.955040788573115
,0,747,427,95549.586788181099109
,0,748,446,304745.474734449060634
,0,749,342,45833.961493855829758
,0,750,409,35400.207607560718316
,0,751,427,59902.202536465490994
,0,752,346,135696.414930680271937
,0,753,427,14152.780488434485960
,0,754,446,89548.596513834127109
,0,755,409,963.404699657983315
,0,756,427,7354.377201239445640
,0,757,409,351690.259361906559207
,0,758,446,254225.017285217472818
,0,759,427,219731.870707741560182
,0,760,427,13564.307917201598684
,0,761,409,12670.264620809453845
,0,762,342,221861.846660035284003
,0,763,427,301770.490486695722211
,0,764,346,23997.316887281263917
,0,765,346,133443.072564487927593
,0,766,427,193190.926812798308674
,0,767,346,134944.272387055505533
,0,768,342,254934.589622140309075
,0,769,346,37065.235363494415651
,0,770,346,25533.103202286372834
,0,771,346,51545.473586059160880
,0,772,346,548.668377860100236
,0,773,427,107707.176500971603673
,0,774,446,312859.189972604392096
,0,775,427,129464.058298135787481
,0,776,427,72481.212358498640242
,0,777,427,171562.545311071909964
,0,778,446,352679.950246490072459
,0,779,427,126011.292730263332487
,0,780,409,174494.990553217096021
,0,781,409,265506.144797953544185
,0,782,427,10806.627644546735610
,0,783,446,5791.594947150114422
,0,784,446,120453.408750249363948
,0,785,446,189153.028060653072316
,0,786,446,363316.893067294149660
,0,787,427,56469.156373893929413
,0,788,427,22189.509349475403724
,0,789,427,71104.693061946512898
,0,790,446,27426.012687597780314
,0,791,427,390418.195190394122619
,0,792,427,1834.588048366413204
,0,793,342,145000.078680798556888
,0,794,446,287888.030656035873108
,0,795,427,107927.562647079146700
,0,796,446,143298.413146692386363
,0,797,427,14741.387511080711192
,0,798,427,287485.317043034010567
,0,799,446,131669.424368304462405
,0,800,427,31000.966829717846849
,0,801,446,31849.867563402349333
,0,802,427,38579.898887764858955
,0,803,427,9695.927438179469391
,0,804,427,51171.927783914201427
,0,805,427,57268.323522734193830
,0,806,446,2168.081412739356892
,0,807,427,74207.669115001335740
,0,808,342,234263.824927097914042
,0,809,427,13517.134958482023649
,0,810,409,246928.637611435115105
,0,811,346,35914.815422770792793
,0,812,427,98304.234021028751158
,0,813,409,101944.856510537676513
,0,814,445,38595.298799397933180
,0,815,450,47011.946658486922388
,0,816,427,29250.043012334197556
,0,817,427,155929.627479159942595
,0,818,427,161270.342894509609323
,0,819,450,12287.871345482064498
,0,820,427,27205.380019929070841
,0,821,427,91166.406491350251599
,0,822,446,169882.872130905336235
,0,823,427,27923.434698015051254
,0,824,427,12214.729349740066027
,0,825,427,321.218594085837935
,0,826,427,2439.588892985472285
,0,827,427,144283.380386671371525
,0,828,427,55869.510145492218726
,0,829,427,255118.015052846254548
,0,830,427,339408.000395095790736
,0,831,409,141438.604594462463865
,0,832,427,68810.525706795597216
,0,833,450,3093.851199041389009
,0,834,427,55098.362924629393092
,0,835,380,13395.505809086009322
,0,836,409,91238.672436590160942
,0,837,380,27806.035776828706730
,0,838,409,14577.288833367207189
,0,839,380,811.564150399244340
,0,840,419,10662.423636441193594
,0,841,409,55541.620991237425187
,0,842,409,57251.772032793611288
,0,843,409,9181.078931195437690
,0,844,411,34118.606559310763259
,0,845,380,3963.022568447363028
,0,846,380,68553.885994118361850
,0,847,380,1643.831741728802172
,0,848,380,14326.061214228395329
,0,849,345,14763.259057546361873
,0,850,380,50989.473202867222426
,0,851,380,2870.928454921050161
,0,852,419,1426.029479380993962
,0,853,32,62447.492947751001338
,0,854,213,78764.092823753351695
,0,855,214,186784.008618738967925
,0,856,214,33910.629164822043094
,0,857,32,22938.593726035247528
,0,858,213,215020.271920110244537
,0,859,213,39964.917519686474407
,0,860,214,126925.433504068903858
,0,861,213,40057.537821057871042
,0,862,32,74158.553102026984561
,0,863,102,187042.744671645457856
,0,864,213,394926.044638909981586
,0,865,214,13276.620694941802867
,0,866,213,146579.334273299056804
,0,867,214,108776.101712811563630
,0,868,102,9334.503070655031479
,0,869,214,22099.074624401877372
,0,870,214,140706.011294870724669
